,GLSZM_GrayLevelNonUniformity,GLSZM_GrayLevelNonUniformityNormalized,GLSZM_GrayLevelVariance,GLSZM_HighGrayLevelZoneEmphasis,GLSZM_LargeAreaEmphasis,GLSZM_LargeAreaHighGrayLevelEmphasis,GLSZM_LargeAreaLowGrayLevelEmphasis,GLSZM_LowGrayLevelZoneEmphasis,GLSZM_SizeZoneNonUniformity,GLSZM_SizeZoneNonUniformityNormalized,GLSZM_SmallAreaEmphasis,GLSZM_SmallAreaHighGrayLevelEmphasis,GLSZM_SmallAreaLowGrayLevelEmphasis,GLSZM_ZoneEntropy,GLSZM_ZonePercentage,GLSZM_ZoneVariance
1caf7a7178dbc3fb9649b93ba42115a7_L_CC.nii.gz,33.3684794672586,0.009258734591359213,1402.4347225336014,6550.736126526082,5.429800221975583,63159.463374028855,0.006427176975817969,0.0017847206879941123,2226.8185349611545,0.6178741772922182,0.8141900356826447,5269.3613343674515,0.001246669464024091,7.84701202874608,0.7029451921201483,3.406049250370473
1caf7a7178dbc3fb9649b93ba42115a7_R_CC.nii.gz,9.182692307692308,0.014715853057199212,598.5668736645299,6201.713141025641,1.7067307692307692,11646.04967948718,0.0021402368512511297,0.001998411270014066,476.8397435897436,0.7641662557527942,0.8957278311965814,5434.794914529914,0.001976067685859166,6.847400241144724,0.8443843031123139,0.3041764258711374
1ee83500d570b6bc68f18914335101cf_R_CC.nii.gz,16.17237308146399,0.00954685541999055,925.5884011073182,5797.941558441558,5.688902007083826,75695.5188902007,0.0021676422928831283,0.0014163716961829987,1261.0141676505314,0.7444003350947647,0.886041180538436,5082.604677279528,0.0013232222778562978,7.417655964116591,0.8055159296243461,4.147727795441652
2a7135493f5db99ea044ed1ecc98a23b_L_CC.nii.gz,2.715686274509804,0.013312187620146097,1066.1086120722798,4180.186274509804,1.4901960784313726,5383.446078431372,0.007856993625086245,0.006761056781336519,159.14705882352942,0.7801326412918108,0.9046840958605664,3929.0009531590417,0.006510193260918878,6.720890371684914,0.8717948717948718,0.17445213379469435
2b439535813e682037b43be6d4b25732_R_CC.nii.gz,35.69271982351087,0.011248887432559368,715.6403977421772,6424.483454144343,2.952410967538607,28713.529152221872,0.0014303326814758446,0.001074986599069757,2146.2184052946736,0.6764003798596514,0.8491468161031122,5360.580001940033,0.001027725682136796,7.472493495872534,0.7769343780607247,1.2957588397772768
2c536e8b72454ad979b24648db6d7af0_L_CC.nii.gz,19.133876600698486,0.01113729720646012,973.204229747073,7678.602444703143,2.3050058207217696,21356.3282887078,0.0017738048511616083,0.0012516625324194217,1167.930151338766,0.6798196457152305,0.8508498660062589,6346.317292798474,0.0011567509842940762,7.443949468374236,0.7773755656108597,0.6502335742484222
2d67e239301aac4286ac21daf3769a14_L_CC.nii.gz,3.849498327759197,0.012874576347020727,873.8445878681448,5967.220735785953,1.491638795986622,9757.95652173913,0.004489167821620846,0.004137339315152521,228.7190635451505,0.7649467008199013,0.8976449275362318,5256.18115942029,0.0040528943751189945,6.807859107800244,0.8691860465116279,0.16798469815773873
2dd3da8cb62401521d05671ab6ac4a85_L_CC.nii.gz,12.09433962264151,0.01342324042468536,729.0949456825009,8616.348501664817,11.079911209766925,169033.01109877913,0.002031324394115699,0.0013492452988660805,664.7536071032187,0.737795346396469,0.8825350648986475,7384.461390580794,0.0013319623797529328,6.986130678547655,0.7655055225148684,9.373422796966253
2df91aab9edbcf4db7faf8da1079685a_R_CC.nii.gz,38.68560105680317,0.010220766461506782,814.9416113456267,6440.020871862615,3.474240422721268,24099.9571994716,0.0025727166355044703,0.000758680315483233,2083.360898282695,0.5504256006030898,0.7703048513840194,4909.430320494044,0.00045808916175017116,7.9118147758561115,0.6701487252124646,1.2475614476248977
2e00b18ddf545eb29cb44c7c56540e07_L_CC.nii.gz,5.468,0.010936,968.5122359999999,5598.226,1.794,9882.098,0.009632331420662013,0.0031647088241278255,347.952,0.695904,0.8606077777777779,4835.9446355555565,0.0015852667398191522,7.2059886608045,0.8156606851549756,0.290924
2eddff9a90428070b98f85f4c4b6c758_L_CC.nii.gz,6.088757396449704,0.012009383424950107,1055.2874977144436,7996.116370808679,3.6646942800788955,48231.333333333336,0.005895693561211785,0.005438841923748539,399.11439842209074,0.787207886434104,0.9079297095031361,7133.29602891928,0.005361228169101873,6.996114131645749,0.8284313725490197,2.2076024415578352
2f067732b7b86ef47f0e2a5b1858cafe_L_CC.nii.gz,14.77326565143824,0.012498532700032353,638.055909854816,6050.2597292724195,2.3790186125211505,21807.7089678511,0.0014686326781156,0.0012457717327631597,895.5600676818951,0.7576650318797759,0.8929026322190052,5406.807655022189,0.0012143808037880341,7.092277513214034,0.8312236286919831,0.93169969165228
2f5e6219a65c6d86d873dee70ef65d91_R_CC.nii.gz,7.556962025316456,0.010628638572878279,879.2314542818201,5599.752461322081,1.8284106891701828,12385.180028129394,0.002540954626602216,0.0020412163905646104,528.395218002813,0.7431718959251941,0.8851188662290983,4848.6377809032665,0.0019523803770378789,7.19812195599029,0.8286713286713286,0.3721625807829942
3a35eb2c0576cf10861bc2442babffe5_R_CC.nii.gz,23.430879712746858,0.014022070444492435,507.35027742949126,5989.28605625374,2.1035308198683422,13056.91382405745,0.0012732748514423559,0.0010156755949453204,1135.7636146020347,0.6796909722334139,0.8509990547629829,5027.188770364097,0.000981570037505617,7.190126091559254,0.7863529411764706,0.48632621611100185
3b15274e828c9c2c08e2bbc3a9ee5734_R_CC.nii.gz,5.092909535452323,0.012452101553673161,672.5671654282316,6122.18337408313,1.5574572127139363,9490.938875305623,0.006020051254232752,0.005858068254601496,313.0635696821516,0.7654366006898572,0.8974083129584353,5511.372015756588,0.005824060797699747,6.897826322552965,0.8610526315789474,0.20867880990668394
3bdcc5d8c49f1e2b6332dc0a039ca35d_R_CC.nii.gz,9.004032258064516,0.009076645421436004,1270.99165806289,5677.301411290323,5.026209677419355,62616.436491935485,0.01674808962408664,0.0033450701780503187,684.3689516129032,0.6898880560613944,0.8565714568307619,4717.43464976335,0.0017877259292611786,7.50003439263896,0.7607361963190185,3.298257023933403
3d69a7800411de271a7ba6503b05bef6_L_CC.nii.gz,11.643253234750462,0.010760862509011518,974.7456411588042,7426.606284658041,10.073937153419593,148465.34473197782,0.0022129266228711492,0.0014975981416247687,747.3049907578559,0.6906700469111422,0.8568446874631144,6213.897156419789,0.0014620556144851217,7.344217576802337,0.73806275579809,8.238187651402038
3d342bcea04ea881e47f9de7238f91ea_L_CC.nii.gz,13.18925831202046,0.011244039481688372,803.4704784912593,5304.93094629156,6.324808184143222,80905.40664961637,0.0027977279732065412,0.0016137543955274945,825.6717817561807,0.7038975121536067,0.8644117358094674,4600.670170660026,0.0015101263921422487,7.32908429548911,0.7661659046374918,4.621260253981128
3e92d46f9695bf4151474a1a8c4738ae_R_CC.nii.gz,30.517218095881162,0.010302909552964605,862.5438472052708,5526.622214719784,2.5155300472653614,14526.206279540851,0.007420767670143441,0.0022185153609092967,1793.1715057393653,0.6053921356311159,0.8066206766266123,4410.347984816762,0.001480734273160032,7.735044188735856,0.7333498390690765,0.6561096189820098
3f8ad54f66c2cb71548bfa0ec7ba88f9_R_CC.nii.gz,14.693259972489683,0.010105405758246,1156.6583196002491,6859.089408528198,89.23452544704264,1445009.363136176,0.008054908118768815,0.0023731891322705803,1000.3370013755158,0.6879896845773836,0.85553682698705,5621.876274903517,0.0023034358137673976,7.481111179761677,0.6636239160200822,86.963845408672
3f63d52243caf37caca6827d5d446b55_R_CC.nii.gz,6.245989304812834,0.016700506162601162,798.8932769023992,9332.898395721924,148.05614973262033,2416688.639037433,0.012074188224070198,0.0030770009831297056,290.97860962566847,0.778017672795905,0.9025550102096104,8145.691308070456,0.0030665853946233875,6.562183883538398,0.5590433482810164,144.85645142840804
3fa94bbf5bd9539dd1821b2b21a7af32_L_CC.nii.gz,2.488372093023256,0.019289706147467098,709.2790096748994,6184.131782945737,1.5271317829457365,9933.457364341086,0.07047861987789977,0.00839360107461615,100.2248062015504,0.7769364821825612,0.9026701119724375,5449.7202842377255,0.0014891026512720523,6.056510081035079,0.8657718120805369,0.19301724655970193
4b2a407b963e70414dfd02d8de6b56e2_R_CC.nii.gz,11.341212744090441,0.01165592265579696,698.7899092559753,5348.403905447071,2.329907502569373,13777.667009249742,0.003243604816177109,0.0022501892953257336,616.8499486125386,0.6339670592112421,0.8243642229073884,4423.3479967454605,0.0021494148946904898,7.424476898407665,0.7571984435797665,0.5857705848241683
4c4b2aae9062c2fdb7a2bbdf48dc093e_R_CC.nii.gz,15.509025270758123,0.013997315226315995,517.9860051284389,5389.345667870036,1.7292418772563176,9572.73285198556,0.0017410127510159557,0.0015438590168135589,802.7364620938628,0.7244913917814646,0.876103088648215,4677.1858202968315,0.0015102450372917993,7.049378275444434,0.8318318318318318,0.28403862946213293
4e6665640fb0575ba767493f321f40ae_L_CC.nii.gz,3.3109540636042403,0.011699484323689896,1271.8396783578269,6686.823321554771,1.8445229681978799,12206.52296819788,0.004985394360600776,0.004250139855552481,204.23674911660777,0.7216846258537377,0.8739144091087554,6002.783687671771,0.004144582264567286,6.890431311823945,0.8179190751445087,0.34973591879034577
4f0cf40c0bff5919286e16ca59686f4d_R_CC.nii.gz,27.211672473867594,0.011851773725552088,739.7994785659653,7568.489547038327,3.9551393728222997,47694.13066202091,0.0013251566996140855,0.0009404018175095998,1538.2891986062718,0.6699865847588292,0.8454184668302598,6226.609140899104,0.0008907340393031791,7.410213689291443,0.7600132406487918,2.2238977573480314
5a2b5febd11b2fdd2c7f4fd1d0f92104_L_CC.nii.gz,9.31437125748503,0.013943669547133278,561.7625833662017,5060.597305389221,1.6916167664670658,8826.155688622754,0.0022652084254756546,0.0020754176766105206,494.1467065868263,0.739740578722794,0.8839770459081836,4408.020139304724,0.0020432843467658992,6.9303458988654905,0.8391959798994975,0.2716662483416401
5a9ed958f1d0f5c159a68c77c610351a_L_CC.nii.gz,21.18166089965398,0.018323236072365034,479.83252939380515,8803.237889273356,3.356401384083045,40291.209342560556,0.0012580495382864315,0.0010478043892906304,757.6955017301038,0.655445935752685,0.8367558899911433,7174.053821444484,0.0010270929400560663,6.74787343478198,0.7400768245838668,1.5306300211922752
5a68e7931d8e40d4135c94c630a6b73b_L_CC.nii.gz,53.162380446333685,0.01129912443067666,653.3845399731897,5971.5912858660995,2.777470775770457,16756.811264612115,0.002570956352767778,0.0007640961872971237,2790.603825717322,0.5931145219377942,0.7988014256788558,4738.922666423475,0.0005170470937344324,7.694011337201924,0.7143941694503492,0.8180658421806905
5b0d75c010fddd1234d0f203e83a96b1_R_CC.nii.gz,16.53909465020576,0.011343686317013553,767.4725270538029,6510.679698216735,1.9615912208504802,15673.077503429355,0.0013866415874928225,0.0011918769425144863,1053.7379972565159,0.722728393180052,0.8744858348574912,5502.1313302564395,0.0011589502973854385,7.291872386418439,0.8136160714285714,0.45095128151572794
5b9cb37e9512dd60d4938f3d964ec1d8_L_CC.nii.gz,14.011799410029498,0.010333185405626473,982.5332162964124,6920.849557522124,16.46976401179941,251656.0936578171,0.006362341728600354,0.0029694540670086706,918.7772861356932,0.6775643703065585,0.8496054202609216,5687.4779853321015,0.0023660716615332912,7.472072134768728,0.7224294086307939,14.553703739960495
5c0ead6d5bbf73cddea7ec178065219d_L_CC.nii.gz,6.245283018867925,0.019639254776314227,647.150518175705,6984.411949685535,1.5408805031446542,12201.632075471698,0.003521864144274364,0.003454207130068898,249.64779874213838,0.7850559708872276,0.90694357092942,6134.8692837176795,0.0034414686505452076,6.245822512564176,0.8688524590163934,0.21620980182745939
5c32aac989899542513be63d6b2d392c_L_CC.nii.gz,4.256064690026954,0.01147187247985702,1038.1470201466132,4763.423180592992,1.6118598382749325,8134.029649595687,0.008273034317076093,0.007830016255309762,276.87061994609167,0.7462819944638589,0.8877613057801738,4191.767370470201,0.007745541546772384,6.975503977156685,0.8509174311926605,0.23075973002230443
5d99bedc43c3225261b270fa4bc5181c_L_CC.nii.gz,38.4622691292876,0.010148355970788284,903.643073286875,5614.563852242744,5.365171503957784,64905.194722955144,0.0015916539188450074,0.000852711654301192,2453.4015831134566,0.647335510056321,0.8321402364697117,4564.196455700964,0.0007648826385242443,7.664992043399025,0.739656518345043,3.5373245800293787
5db9ac9324ec6e77d5e5c4a3158323d7_R_CC.nii.gz,6.727087576374745,0.013700789361252028,623.4758774022009,4722.865580448065,1.5784114052953158,7564.439918533605,0.003011416312726191,0.0028157685392613233,360.28309572301424,0.7337741257087866,0.8815026023987328,4170.858472505091,0.0027719358876546374,6.899654597857069,0.8509532062391681,0.1974274206594464
5e738b21ece161aa495b59fee9c11455_L_CC.nii.gz,6.909090909090909,0.012078830260648443,942.0535111741407,7882.807692307692,1.5804195804195804,13531.720279720279,0.005159671654113721,0.004482341066189179,439.8776223776224,0.7690168223385007,0.8989049145299145,7005.637152777778,0.004333458118128595,6.995577397478614,0.8588588588588588,0.22474204117560764
5e3216db19aa93c7e397e29a7ede3ea8_R_CC.nii.gz,27.37181818181818,0.012441735537190083,624.4601454545453,6382.234545454546,1.910909090909091,13067.12590909091,0.0013681550325493211,0.0011106342861051269,1574.25,0.7155681818181818,0.8708159999226964,5482.7862165745455,0.0010716345011327888,7.250132629005205,0.8130081300813008,0.3980090909090909
5e6223b2b7e41ccf246c948cce61dc64_L_CC.nii.gz,12.85121107266436,0.011116964595730415,775.0123584188408,6048.711937716263,1.9108996539792387,12608.305363321799,0.004180781986153509,0.001321151658756302,830.901384083045,0.7187728236012499,0.8725922574912318,5226.962003448439,0.0006240644147395907,7.263183025746517,0.8158080451658434,0.4083666083978879
5ed241690b2b9488f7c68e441357c6cf_R_CC.nii.gz,10.941104294478528,0.013424667845985923,781.8754578644284,6273.867484662576,1.992638036809816,12854.986503067485,0.004046179084359705,0.003269292249629214,548.8920245398773,0.6734871466746961,0.8477058623040217,5312.077699727335,0.0031110505870575885,7.199780210829189,0.7912621359223301,0.39543829274718656
5f6e4829dd69b3643277057fc8640aa3_L_CC.nii.gz,38.706657173371305,0.013779514835660842,493.84010277700435,4599.551797792808,2.8038447846208614,13138.259878960484,0.0018324685432946463,0.0011861926177443773,1647.445710217159,0.5864883268840011,0.7944968311283217,3634.2001978183584,0.001112059359663412,7.48971928434302,0.7079133064516129,0.8083993865519732
5f6e4829dd69b3643277057fc8640aa3_R_CC.nii.gz,20.551643192488264,0.012060823469770107,815.2501432696334,4389.661971830986,2.6901408450704225,12058.948356807512,0.004708373953637603,0.0014003256026741933,998.7089201877934,0.5860967841477661,0.7943363604244515,3541.0739279809145,0.000753328535981507,7.610279908924026,0.7129707112970711,0.7229041305737398
6a015ff718625303ff6dbb763f0e7367_L_CC.nii.gz,6.2,0.011481481481481481,863.6563237311386,6934.951851851852,1.4,10248.585185185186,0.0027765832755403865,0.002679802278343658,428.9925925925926,0.7944307270233196,0.9123456790123458,6188.339814814814,0.0026595614195256863,6.989974394040289,0.8881578947368421,0.13229080932784637
6a5fb5091c54d26f78f2439269bdaa82_L_CC.nii.gz,5.8758465011286685,0.013263761853563585,644.8807688192041,5864.372460496614,1.4672686230248306,8738.352144469525,0.0030367231291144395,0.0028421737514868982,352.44018058690745,0.7955760284128837,0.9121049661399548,5308.611503009782,0.002800341389258988,6.77806258520515,0.878968253968254,0.1729129829960917
6b1c4a9ef24d15a5bb55173142dd5475_L_CC.nii.gz,11.63013698630137,0.014483358637984271,687.0141762909637,9226.799501867996,25.952677459526775,413165.68742216687,0.0030518813355351546,0.0014463353883212625,546.6388542963886,0.6807457712283792,0.8519054193737926,7734.056729888351,0.0014202547547009492,7.0356116755956695,0.7068661971830986,23.95131581600133
6b675c868d714a59a521978dd89ee685_L_CC.nii.gz,2.588235294117647,0.025374855824682813,613.565167243368,5933.980392156863,1.3333333333333333,8268.264705882353,0.01081108663047063,0.010753412550538811,87.01960784313725,0.8531334102268359,0.9384531590413944,5540.877723311547,0.010741486336487726,5.668468204776301,0.9107142857142857,0.12764321414840446
6b1818c48d12b25aa72fcf1d22aed05a_L_CC.nii.gz,45.88410017472336,0.013361706515644542,513.4820448941671,6846.795864880606,2.4263249854397206,19118.176179382644,0.0008124138427231614,0.0005449620838078648,2211.5841584158416,0.6440256722235997,0.8302167031210174,5588.078742565096,0.0005090173473953156,7.374104576345186,0.7550571679859279,0.6722816034387022
6b36604715be66f9d4db3343ad030125_L_CC.nii.gz,12.105785123966943,0.010004781094187556,1328.2100266375248,6399.768595041322,16.00578512396694,245954.54628099172,0.006675411795335414,0.002770416894934503,892.1272727272727,0.7372952667167543,0.8820462917749073,5496.418943879045,0.0020396796429553105,7.3631792208387195,0.7373552711761121,14.166511167269995
6d852de518cabf8f6c797c4d9d7de1c0_L_CC.nii.gz,20.165421558164354,0.01076063050062132,1009.8433566561007,7846.150480256137,6.319103521878335,86512.60565635006,0.0037282034439160526,0.0013729818156038244,1212.1921024546425,0.6468474399437794,0.8314916679932447,6302.819648458969,0.0009029122719400502,7.574599465451858,0.7125475285171102,4.349529425298616
6f9a7e206e52623c945f1039cd069cee_L_CC.nii.gz,39.12311756935271,0.010336358670898998,922.4893825135372,6396.495376486129,2.3936591809775427,17551.60211360634,0.0032104913824826933,0.0015359465949216491,2403.611360634082,0.6350360265876042,0.8249401980690511,5185.150091769004,0.0013440049779439745,7.688903644576306,0.7539840637450199,0.6346193780985571
6f9a7e206e52623c945f1039cd069cee_R_CC.nii.gz,3.3381642512077296,0.01612639734882961,751.3158766832364,4697.826086956522,1.2077294685990339,5792.777777777777,0.006683115768848843,0.0066346035707861035,185.9951690821256,0.898527386870172,0.9588030059044552,4499.069377348363,0.006624023389488999,6.280969735695961,0.9409090909090909,0.07818152115568625
6f461358d3788da2148e345cb01c78c7_L_CC.nii.gz,19.79414951245937,0.010722724546294351,840.0769089912422,5613.943661971831,5.184182015167931,65185.19339111593,0.001632645377286084,0.0009962456428052404,1331.1148429035752,0.7210806299585998,0.8734787817075924,4818.47207861962,0.0009260694947691538,7.337009793322151,0.7882152006831767,3.5746100907469986
7a7f2b151786da9eadf8e98e04fdbac7_R_CC.nii.gz,11.931531531531531,0.010749127505884262,923.5761253145035,6724.8,2.9351351351351354,30548.085585585584,0.002906188772669658,0.002563690792404901,753.9765765765766,0.6792581770960149,0.8508000462994882,5569.7338395895895,0.0025122144574405707,7.40852727473024,0.7751396648044693,1.2708026945864783
7ac5bd45e5d5fca171e070d73a2170d5_L_CC.nii.gz,2.6135265700483092,0.0126257322224556,1029.0673294592639,4904.280193236715,1.2705314009661837,5891.855072463768,0.04640921948854341,0.00737572841990849,175.63768115942028,0.8484912133305328,0.937734836285561,4657.391841116479,0.002985042179856578,6.652437624534509,0.92,0.08905692081495484
7b1cea18dd875468cff8b957e23a82ec_R_CC.nii.gz,10.472595656670114,0.010829985167187294,1025.2171033987138,7166.7838676318515,4.461220268872802,56986.42605997932,0.0025882477312602617,0.0017240236887313056,688.0796277145812,0.71156114551663,0.8686649546133518,6158.610517051592,0.0015789011479932238,7.32271183912219,0.7823624595469255,2.8274763150887248
7bdfdd72d14a004a88918758eec0ebf8_R_CC.nii.gz,9.976816074188562,0.015420117579889587,480.15094754293386,4771.919629057187,2.2982998454404946,11276.6599690881,0.014765319745959508,0.0020497495024153836,442.12828438949,0.6833512896282689,0.8526920409475991,4024.654172423271,0.0006297890363902935,6.983868762850452,0.7785800240673887,0.6486434835371433
7c51789da6c462e55bcb95c2a7d437ee_L_CC.nii.gz,11.765432098765432,0.011173249856377429,751.9856133923877,3238.5185185185187,2.07977207977208,5905.360873694207,0.013631489890096037,0.003273411270377595,700.8632478632478,0.6655871299745943,0.8431920621999988,2777.0755737306004,0.002028504129136791,7.365897528468405,0.7846497764530551,0.4555392317342301
7c98228fc11204260460934ba8c6e12b_R_CC.nii.gz,4.316939890710382,0.011794917734181372,1050.1816715936577,7500.11475409836,1.9153005464480874,19393.948087431694,0.005423929466174235,0.005324242721688347,273.8251366120219,0.7481561109618083,0.8879060412871888,6267.558488919247,0.005307548273749223,6.999400157254969,0.8299319727891157,0.46347308071307
7ca902f0527e761fc2ac5435ed008fd2_R_CC.nii.gz,17.305131761442443,0.024001569710738475,578.3445592017558,9121.128987517337,4.927877947295423,66649.4160887656,0.0018674297819336815,0.0015655579633806905,461.6490984743412,0.6402900117535939,0.8276656564859826,7226.753806464531,0.0015453618357957261,6.391096154445299,0.7131552917903067,2.9616594304797044
7ed7391fe55395a5e33c4254788c1058_R_CC.nii.gz,36.86874211190576,0.015510619315063427,529.4418867250641,8934.636516617586,2.5973916701724864,26839.71560790913,0.0008779592155711799,0.0007041685618468674,1466.952881783761,0.6171446705022133,0.8139134589907342,7033.401931420443,0.0006806253202549011,7.271918163035189,0.734548825710754,0.7440364635922473
7ee98232df9bcefc6b54530b6a616690_L_CC.nii.gz,5.082051282051282,0.02606180144641683,742.5404339250492,6390.641025641025,1.6205128205128205,11176.220512820513,0.005893131694532561,0.005784231732264467,140.1179487179487,0.7185535831689678,0.8733618233618233,5418.952706552706,0.005760776046149342,5.9878744199434,0.8405172413793104,0.20502301117685734
7f07498cddc674558db06129c60f7113_L_CC.nii.gz,21.61272923408846,0.011657351258947388,680.9326593772582,6796.526968716289,7.360302049622438,102071.77454153182,0.0059743799319853415,0.0010972477554435584,1244.8705501618124,0.6714512136795104,0.8463468007157517,5622.620564119834,0.0005787688318807201,7.385878108567393,0.7536585365853659,5.59974235711817
8a26d9b98507af51d70f96c4db50f308_L_CC.nii.gz,65.13771298085368,0.011441720179317352,696.5396657705408,6080.227296680134,3.6917266818900405,27478.608817846478,0.005664153700268452,0.0006851895784794153,3107.12682241349,0.5457802252614598,0.7674239915716741,4526.3104067349095,0.00043495926726277756,7.871490672314891,0.6605174614224388,1.3996381206451085
8a83a1b911d3238c144aa0e654be5dfb_R_CC.nii.gz,4.2993630573248405,0.013692239036066372,881.714319039312,5300.576433121019,1.519108280254777,8642.544585987262,0.004861937234512861,0.0047180023154088715,241.02547770700636,0.7675970627611668,0.8985314932767163,4650.894727530078,0.004689176223610342,6.731685124041476,0.8650137741046832,0.1826544687411254
8ae2db86499819584e175cadf9099d25_R_CC.nii.gz,17.466001813236627,0.015834997110821966,554.8861894002098,9093.282864913872,2.1087941976427924,21643.467815049866,0.001241784695082057,0.001134134060353865,745.2774252039891,0.6756821624696184,0.8487536516570968,7471.857235821497,0.0011181135866520277,6.99822703619478,0.7856125356125356,0.48853986778003444
8b99ca393abc7123ee91a33a3e52232a_R_CC.nii.gz,24.552594002855784,0.011686146598217888,684.8458264587408,7199.586863398382,3.116611137553546,33115.130414088526,0.001557952526398052,0.0012727273275689541,1401.628272251309,0.6671243561405563,0.8436083792180405,5947.1546092968365,0.0012392287396542324,7.419504676174077,0.7568443804034583,1.3708419711743982
8b202f831f93639ebcb9cccccec03b09_R_CC.nii.gz,19.53448275862069,0.012953901033568097,571.1045212447847,6502.555702917772,1.8925729442970822,12840.64124668435,0.0018243326652490684,0.001278579408427698,1042.0039787798407,0.690984070808913,0.8577150106837605,5522.34329653883,0.0011653118821176903,7.176566363193176,0.8064171122994652,0.35484137649600006
8b477ee27be976426d02aed5a02b4e55_L_CC.nii.gz,26.543817527010805,0.01593266358163914,485.5150121272999,8034.99699879952,3.1368547418967587,32056.581632653062,0.0011154580702311878,0.0008605339504506903,1033.0096038415365,0.6200537838184493,0.815435861639758,6414.7816867433885,0.000830360568941422,7.185171169643752,0.7174849267872524,1.1942947647246172
8c2aca576f75222aefb98d06ae4c0f4d_R_CC.nii.gz,147.9923899629782,0.015219291440043007,473.97631497915063,8683.428321678322,5.771287535993419,65333.29463183875,0.0011953986306779303,0.0006751012418327404,4995.53907856849,0.513732936915723,0.7447307339536272,6310.207728194847,0.0006360809209240844,7.686483635617486,0.623893237520852,3.202196797806206
8c3a72bc005d1638babd62ba02d56126_L_CC.nii.gz,11.985507246376812,0.012407357397905602,791.1214684361456,7372.765010351967,1.803312629399586,14136.289855072464,0.005157624935993996,0.001645010337634849,691.9606625258799,0.7163153856375568,0.8714832068092939,6328.104340924775,0.0008003302360881038,7.175199040282908,0.8214285714285714,0.32127104149788455
8e467df187e9aa4bf69c9967fe2a500f_L_CC.nii.gz,8.240768094534712,0.012172478721617004,720.3089701939001,4619.638109305761,1.7355982274741506,8164.085672082718,0.002715238736286633,0.0022048305599601404,501.3426883308715,0.740535728701435,0.8843494458344637,4077.2454680597007,0.0021097387800618913,7.05340174264711,0.8368355995055624,0.30762618119298585
8f21f2e48ad57b34a5ef9140540748ae_L_CC.nii.gz,5.809619238476954,0.011642523524001911,883.7945550419477,4630.755511022044,1.68937875751503,8712.977955911823,0.0055081820264190635,0.004402715256200148,378.0941883767535,0.7577037843221514,0.892796147851258,4106.445316187932,0.004193464120603632,7.045753923182786,0.8443316412859561,0.28664945120702323
9a87788b839ce29934ddd8691407f695_L_CC.nii.gz,4.8341013824884795,0.022276964896260274,729.2776656968716,4746.617511520737,1.5529953917050692,7029.728110599079,0.005626945157269522,0.005199015768805075,162.83410138248848,0.7503875639746013,0.890072964669739,4282.415802611367,0.005100373747482725,6.094771094843357,0.857707509881423,0.19367580538979381
9b24b3af1eda9310f1a0d213d06001ab_L_CC.nii.gz,2.064935064935065,0.013408669252825097,1144.7150025299377,6522.175324675325,1.4155844155844155,9475.40909090909,0.008484979432804645,0.0077523701888960374,128.0909090909091,0.8317591499409681,0.9287968975468975,6000.950441919192,0.007609594169590741,6.477508131463476,0.8953488372093024,0.16815651880586943
9b38a2ad9199e128f27ec3baff097ed0_L_CC.nii.gz,16.003821656050956,0.010193516978376404,892.1854501196802,6962.084076433121,3.7331210191082804,43128.23694267516,0.0018264431049801416,0.001443438347592936,1058.543949044586,0.6742318146780802,0.8472677088134748,5706.476568216454,0.0013957800699393604,7.516530534975804,0.7458432304038005,1.9354720272627695
9b720facd58a23aef24bee0823ba5a27_L_CC.nii.gz,16.191988950276244,0.011182312810964256,748.1608314764505,5148.027624309392,2.5587016574585637,18526.914364640885,0.0023881008880726035,0.0016534412460699791,938.0041436464088,0.647792916882879,0.8325110352748545,4240.148338028838,0.001537263631696018,7.470060677441347,0.7601049868766404,0.8278779455755318
9bf5e07c124d149dc072232c005e033d_R_CC.nii.gz,3.371584699453552,0.018423960106303563,876.883334826361,6054.5901639344265,1.650273224043716,10024.377049180328,0.02443557635501197,0.00706452812883724,138.49726775956285,0.7568156708172833,0.8924559805707347,5401.9647085610195,0.0027712537567833656,6.238312546315711,0.8472222222222222,0.25709934605392815
9c8e8f688e99a35f6bb0a78cd4ae8d7e_L_CC.nii.gz,4.595800524934384,0.012062468569381583,839.5388568554915,6654.301837270341,1.4304461942257218,11147.811023622047,0.003186573260872111,0.0031162589810190267,316.6062992125984,0.8309876619753239,0.9289333624963546,6028.638250947798,0.003101790440781261,6.839252605943074,0.8964705882352941,0.18613815005407788
9c20d3546db2dccd0c502326344f3dd9_R_CC.nii.gz,4.359281437125748,0.01305174082971781,869.8499049804583,6458.083832335329,1.8233532934131738,15236.287425149701,0.004048488210700205,0.003941041241752447,258.0,0.7724550898203593,0.8992161255719853,5533.115317850693,0.003924078853385095,6.781809660433162,0.8370927318295739,0.3962583814407114
9c506b75a066dc7a753de95cb2ab7588_R_CC.nii.gz,69.93757482469643,0.011961274982845292,619.459006150481,4983.409269710963,3.0850008551393877,14353.355737985292,0.0025554474491115077,0.0008066280466170996,3375.7196853087053,0.5773421729619814,0.7885093134257526,3990.683301252095,0.0006374927708219944,7.740784733464282,0.6909714015599149,0.9905033165865244
