,GLCM_Autocorrelation,GLCM_ClusterProminence,GLCM_ClusterShade,GLCM_ClusterTendency,GLCM_Contrast,GLCM_Correlation,GLCM_DifferenceAverage,GLCM_DifferenceEntropy,GLCM_DifferenceVariance,GLCM_Id,GLCM_Idm,GLCM_Idmn,GLCM_Idn,GLCM_Imc1,GLCM_Imc2,GLCM_InverseVariance,GLCM_JointAverage,GLCM_JointEnergy,GLCM_JointEntropy,GLCM_MCC,GLCM_MaximumProbability,GLCM_SumAverage,GLCM_SumEntropy,GLCM_SumSquares
fbfb4853334d90ff774ef326b8ac107b_L_CC.nii.gz,6608.401046975733,40025455.17869531,18206.0265852222,4927.655390025224,56.13627948574071,0.9774235822216251,5.445474722459297,3.8907569098274237,24.514146129098425,0.290376007507457,0.20182396521464996,0.9966313582052597,0.9605362126982548,-0.404078902829725,0.997478033892677,0.18667281490075616,73.41826404159859,0.0010318434430288605,10.713389857608194,0.9798438043245082,0.014665610534381026,146.83652808319673,7.737493320091373,1245.9479173777418
0a3018e7ad1d1d7d2e142c2ca7c518fa_L_CC.nii.gz,8743.781713535416,30928031.667057123,-135697.1369617174,3426.8214042622235,42.851853225823625,0.9750535440680137,4.6646772914381325,3.7107928704231177,19.72075999787011,0.32790525079888133,0.24195732968252054,0.9974192481419417,0.9659326352155332,-0.42951810437518273,0.9979412674320196,0.2114526892291359,88.8690867057897,0.002217446395555329,10.226442717238239,0.9796560472313491,0.03440217539177982,177.73817341157934,7.508861912177872,867.4183143720122
0ac8b6988e7443dc5e45d601a2f813f1_R_CC.nii.gz,3786.2625489368784,19176410.795221448,85470.27877300992,2671.8200018624593,194.96087299126228,0.8629863648087376,10.647135247957252,4.6995513070732535,74.1258501625301,0.18821960944277488,0.10879603171464475,0.988594211322645,0.9268602316131476,-0.4297442051027698,0.9970778327766224,0.08523023924253666,56.27443799931169,0.0016384593113564373,9.494380105032466,0.9010811935055336,0.006347237619021025,112.5488759986234,7.237370199392438,716.69521871343
0b86a34d84ac7587f7374589268debf3_R_CC.nii.gz,4203.9278550383,11035358.30397803,10341.38660054099,1993.469719462423,130.56498084781117,0.8763270973260912,8.567715113869866,4.445329125786092,51.79883690901981,0.21019373525295837,0.12564565429352006,0.9923193867954441,0.9399135279585497,-0.35139499158686727,0.9931433339880598,0.12175085855406909,61.140451076329214,0.000977836233153556,10.296467389148647,0.88679533954477,0.0034585009453223835,122.28090215265838,7.363928166747897,531.0086750775583
0cc015fba720993209f0b8843ff98699_R_CC.nii.gz,9702.776749474757,24293301.45828055,-132393.2281537418,2596.108605542803,188.95664383469511,0.8612341112528175,9.715486747516955,4.6415702028312715,87.13234787141437,0.22172415943107393,0.1446916856392203,0.9890720313100652,0.9336571537273988,-0.4373303959669881,0.9977619361683036,0.15175073254812166,95.39485998372348,0.0015662936940397131,9.777065789228939,0.9061378831988547,0.009596795947463073,190.7897199674467,7.133262833842907,696.266312344375
0e950d8bd73cd86c25a287e2d341c7ed_L_CC.nii.gz,7732.314056535652,12516405.776190491,-40397.32046216337,1903.6020697676233,291.22217001999906,0.7342462121415496,12.891758040459692,4.871339351663686,115.62267958103203,0.16373239250349214,0.08929319512557618,0.9833993530740207,0.9136924583431664,-0.5151188176303009,0.9986393995388672,0.07417180514963874,85.6095933819062,0.0030200469971615037,8.52094499302514,0.8522897212671243,0.010507954723702084,171.2191867638124,6.692422839007505,548.7060599469056
0efca57fad3aa67efe75a11edd765472_L_CC.nii.gz,5865.967911489014,14320933.862775145,33502.19730250308,2622.1169990158705,210.68215070940187,0.850969246842376,11.093353971415132,4.811479103998399,82.5296817566788,0.17837896427965666,0.10116326841097062,0.9877247459618224,0.9241149715794159,-0.49997296948266323,0.9990925932047346,0.09853741912427386,72.54564379026851,0.0015229327629161093,9.475943278609332,0.8862751952869343,0.005148894179420012,145.09128758053694,7.185738468560976,708.199787431319
0fbeb0c0568911d2e9508e1eca010a32_L_CC.nii.gz,3567.1865608820226,16572507.55454988,37255.33205322228,2561.356755569982,58.69314297975257,0.9552391415224732,5.771106305921942,3.943382013492859,23.3364644743426,0.26962393252825223,0.17982949703277235,0.99646637490859,0.9581549961533116,-0.3774964723441553,0.9958949698203797,0.1764701817262357,54.23557036553253,0.0008851720487755443,10.569869773032615,0.9568461635862056,0.0033789706057750224,108.47114073106506,7.537086857486548,655.0124746374337
0fc1c717e341236455554530e64124e3_R_CC.nii.gz,5542.269259376022,10287945.986587562,-26524.566807113737,1951.94901948421,207.48379568593387,0.8080006125209181,10.702288959127518,4.7341356528235154,87.73488046493637,0.19191015716085466,0.11279872222964792,0.9879573727729387,0.9269339621742557,-0.47048567176336187,0.9980571053615076,0.09813475370544716,71.45650146829928,0.002183908975002477,9.031456470458298,0.8597186836976509,0.008587275743862366,142.9130029365986,6.96221493475161,539.8582037925356
008b8e61390fcb4c0873258c15b0a53a_R_CC.nii.gz,4940.651061163384,18056740.70786739,-46980.651554319695,2688.987140040058,48.07391003988017,0.9648982837213029,5.292969208577585,3.832945555975623,18.855880518027256,0.2761322609573308,0.18421464343883878,0.9970986818600592,0.9613304775797578,-0.33328939591288814,0.9930344379492421,0.1848494300534182,65.42492181265813,0.000647068387945992,11.024564655039866,0.973276765885628,0.0023715226871693232,130.84984362531614,7.642988316194565,684.2652625199844
01c3c13f0b852aed00b5147c21d0e649_L_CC.nii.gz,8973.92285295632,21895969.6675761,-97655.19948222989,2963.2603720699117,250.71458114917934,0.8431690634859498,11.490475664242307,4.920482606970925,114.3241983719569,0.2014307852134164,0.1294631048943361,0.9856272177032851,0.9227191272325245,-0.40146154874303935,0.9965108174763119,0.12494170910887091,91.07997305036224,0.0014586821696655487,9.921058759528162,0.8680715950902358,0.009538922835288257,182.1599461007245,7.302756239013831,803.4937383047729
012e0595adba5173b6e60a97f9e84b6e_L_CC.nii.gz,6758.441117164149,21953663.159802373,-72222.19087531205,3066.328459050742,23.463153397312233,0.98479227500645,3.6489773332608397,3.3554835387219577,9.695901023982676,0.34276242334671214,0.2527832107965405,0.9985766019952689,0.972832661400023,-0.4097114575995763,0.9976353238852311,0.2521024211416446,77.44485688128951,0.0008610832396998793,10.598425585608801,0.9871907630051651,0.003475197008580268,154.88971376257905,7.67565164966063,772.4479031120136
012e0595adba5173b6e60a97f9e84b6e_R_CC.nii.gz,6528.625063943561,5002376.964735837,-27671.093823339666,1090.4756456785444,57.09449574623612,0.8997193909947891,5.3874877585352925,3.8657064787117266,26.618821071467696,0.28005797762836493,0.18928293044179056,0.9966006963386891,0.9609990628998386,-0.28829808436824444,0.9812777806589549,0.1992902115867573,79.18496053813858,0.0012594974441441575,10.209383412096871,0.9111568363679627,0.004235903456497883,158.3699210762772,6.944160371231657,286.8925353561947
0246c6050121c176d2e8fcf91f22f926_L_CC.nii.gz,7282.743921043942,39235368.49821633,-117907.58536209099,4009.091274146518,99.05549583253624,0.9518534620201659,7.13995828781094,4.254384711973163,44.06456799022757,0.2582768079432899,0.17528566302564766,0.9941292965532552,0.9494754639460684,-0.3703424171856055,0.995865424041102,0.16432615433402656,79.4051196666517,0.0008753636210925041,10.894915978277515,0.9541564465978145,0.007989267102909252,158.81023933330343,7.723907416031852,1027.0366924947639
030561532b801ef4b623657ebee557bd_L_CC.nii.gz,5116.170609383003,18983424.286940083,4102.191594712625,2784.739750245555,37.625301161876735,0.9732964776312253,4.581725358876938,3.64367794499709,15.616736046889933,0.3052947300296329,0.21313638388564124,0.9977272724197834,0.9663144429008466,-0.4099060858145013,0.9975772787542457,0.2046709659582752,66.55343874078767,0.0009327053291580138,10.516464456252654,0.9764070131965985,0.0046197498274965915,133.10687748157522,7.633786969864863,705.5912628518572
064741fa1cf1c410df6bd8cf69a64acf_R_CC.nii.gz,6896.3041122538625,19408210.328976553,-67973.30636982627,2976.3684848135667,105.43327166013101,0.9314335355607536,7.763171734443441,4.292240547825658,41.368846883452406,0.217640049858866,0.1299562762240288,0.9937231953182064,0.9449905321150904,-0.5169890016280515,0.9994166097403443,0.13866877823623447,78.60361875953777,0.0013288182516920984,9.710213724298647,0.9583358660366506,0.005087085297889874,157.20723751907553,7.3387649872832625,770.4504391184234
08ba91bb945c4dbc738b3f0a2e5798e6_L_CC.nii.gz,5750.251130384813,15470147.602945238,-21844.707684303685,2288.02496250366,75.07135414034435,0.9362545117061511,6.446325643098985,4.101412383326051,31.86163320803114,0.2485427413911001,0.15678874713537455,0.9955198453447456,0.953699274470334,-0.39891951139579096,0.9968526673051907,0.1454461126641403,72.08976243020581,0.0010373611017500607,10.278724707482667,0.9443441765283809,0.005171556508056593,144.1795248604118,7.415028132670024,590.7740791609999
08d8818f81810c7979df66dccf549932_L_CC.nii.gz,8627.499226707734,11065116.569610117,-54792.0078498012,1893.3128670302806,64.58590009236845,0.9337421411346334,6.1048535583994505,4.049651407887975,25.89394750308508,0.2606992380259393,0.171858513814219,0.9961170993950207,0.9558597555131523,-0.2923615286147521,0.9863409733429379,0.16388573200660783,90.38959273598121,0.0008225917149821335,10.832764101057005,0.9377996843959653,0.010267356456940163,180.77918547196248,7.337172042592901,489.4746917806613
08db0293a555cc089d14e6357381d42d_L_CC.nii.gz,5902.371570567244,13722763.623928476,22221.738439271707,2441.8979375130607,44.67914272388653,0.9639480666096328,4.733371925419256,3.7224665396535466,21.06145755029278,0.31409568834442514,0.22603222958696656,0.9973180789345125,0.965479523224944,-0.3430049138459166,0.9932725711301669,0.2211161491093981,72.82183774494486,0.0007765136766977993,10.846846948327897,0.9715840083027618,0.0028648393060818423,145.64367548988974,7.57232894971031,621.6442700592366
09c1cd951e5569d928f49bdca14b8337_L_CC.nii.gz,7066.5969271373015,14980179.97434771,-45995.10229960733,2621.763658390717,47.61864162614681,0.9641365365247649,5.185714882515203,3.801114065236767,19.346897775833853,0.28238348054810397,0.19011893678228173,0.9971319951926283,0.9621306940272719,-0.3693757474591933,0.9954402014548144,0.18457533359361675,80.14332602964413,0.0008576686812642649,10.631811056591218,0.9705581023894908,0.003364947923943062,160.2866520592884,7.5331621789003,667.345575004216
0939c6e7137f2c883403ef0971c99d53_L_CC.nii.gz,5565.380167819154,28069819.804659218,-66540.50448750488,3451.815715993338,496.42249275380345,0.7448725822350257,17.440957794659838,4.989056278214919,166.67351004086106,0.13106063818497604,0.0655876446876355,0.9722346687126376,0.8875102885354753,-0.5773917788200255,0.9994184625253024,0.04757521567351909,69.45966072689775,0.003282973170691007,8.32618833881682,0.8542447728704096,0.00824767531964867,138.9193214537955,6.696759829898836,987.0595521867859
1a16d31e2645cc351c97861d3e47ed8c_R_CC.nii.gz,4522.177498309122,21523858.14107705,-14308.626233080342,3234.956000436219,106.19735265642784,0.9364822837141836,7.906286640040121,4.356079489192041,39.97423121488522,0.21955601126086619,0.13390796095564086,0.9936606403985763,0.9439433601675075,-0.39768260745798134,0.9973607741205432,0.1321586220053504,61.155303885104345,0.0007306871033179065,10.70133401251307,0.9430331868702606,0.0034549601771239904,122.31060777020856,7.6512976634404115,835.2883382731633
1a6061b532f36ce0bb0f85f34eca8736_L_CC.nii.gz,4828.785765572691,12112997.998742905,-3910.4481377199527,1914.509460162899,124.62966596747282,0.8765792548304172,8.52614794747175,4.356051588261338,43.91602128660803,0.21776187934691124,0.1339426635310087,0.9925857552054103,0.9400280874042615,-0.4271355112988441,0.9968325679419071,0.11296354300615592,66.18898367073912,0.0016273771787034131,9.523093494443241,0.8915857988759172,0.0054396771209524325,132.37796734147824,7.141579878980826,509.78478153259346
1b43d2adcf3f300c550d3030b16c861f_L_CC.nii.gz,7206.8109884185715,24766248.60482267,-29344.606843142556,3330.3974733765426,80.78590620537601,0.9524130605894872,6.134424063580919,4.014378592933196,39.19998285734821,0.28320560903649544,0.1961460095563004,0.9952251996841537,0.9563465252570093,-0.3993569233380726,0.9968450689721706,0.18108123814513255,79.96351036934918,0.0009804115606567411,10.536900112375726,0.972646477086617,0.005815727212964875,159.92702073869816,7.617083468991176,852.7958448954796
1ba2c84f59721618a813de779c880fd7_R_CC.nii.gz,8571.573609754989,20262401.12407959,-65010.68580414592,3250.0301359256296,202.87543890660976,0.8816542692380231,10.916007526009103,4.605710478627505,80.04319697696491,0.18216083901248364,0.10352204508488158,0.9880767558879346,0.9252053248797951,-0.6600760590982832,0.9998074694812328,0.10311981405945683,88.37129690773018,0.004209230829701859,7.983053021058965,0.9472499542683748,0.013067419441609924,176.74259381546028,6.4126670056001736,863.2263937080595
1c9145db44de0c31dedafb412ba7ff71_L_CC.nii.gz,4725.321604428338,19236748.03849399,-9287.486544531845,2915.981852817725,72.48565055504204,0.9512480340904377,6.49430450766909,4.073208009304165,27.41809078765682,0.24521873942552064,0.15557151701709904,0.9956538039229843,0.9532249465974217,-0.39500214581197224,0.9970889549855558,0.15310457091032748,63.358973767938245,0.0007819362717847546,10.66226054306192,0.9560500161916424,0.003076342812126865,126.71794753587612,7.644968215250505,747.1168758431911
1caf7a7178dbc3fb9649b93ba42115a7_L_CC.nii.gz,7196.782151794754,59104618.60382015,-123185.45134066604,5969.292194915506,70.64043610837729,0.9765441846651944,5.879706906500802,4.0032481854810245,33.49610700063666,0.2970294914542516,0.213044038693614,0.9957935244182791,0.9578657075199583,-0.3830283276943661,0.9964962352227392,0.18711163983165988,75.64355896509282,0.001292776988179437,10.921450648841242,0.977817731182826,0.02188855548326864,151.2871179301856,7.789292135383835,1509.9831577559721
1caf7a7178dbc3fb9649b93ba42115a7_R_CC.nii.gz,6546.898787439851,10239398.573008848,-45043.676586465546,1958.9929199821972,140.70039438173075,0.8631536540631088,9.053880675934767,4.473629063254048,52.54488322497919,0.19951974665093933,0.11523969490496341,0.9916933148710403,0.936666987058671,-0.43721327145624084,0.9977488895910673,0.10984878786139152,78.05033373635885,0.0013896893313875534,9.762233994448325,0.8851394912554624,0.006119979150720137,156.10066747271765,7.144520380961118,524.9233285909821
1ee83500d570b6bc68f18914335101cf_R_CC.nii.gz,6393.840814391597,32395869.168525316,-7121.63771901007,3970.1858368782778,113.63056074306152,0.9441866798043488,7.953981018093579,4.394622809774363,46.25012494389568,0.23883921553899412,0.15702033927176123,0.9932559265536718,0.9439017693085686,-0.3967489614339256,0.9974794562217443,0.13203108856975615,73.68535819292487,0.0015261393750751286,10.845436933058716,0.9498723929537027,0.030645454637846545,147.37071638584894,7.715361294818184,1020.9540994053343
2a7135493f5db99ea044ed1ecc98a23b_L_CC.nii.gz,4134.329242865777,28029789.350553844,88905.24002662482,3707.6447846424544,391.6747001212694,0.8084623992594165,14.924917760584874,5.016243392838452,152.27811184826652,0.15006269320808427,0.08013695872504806,0.9779982520200325,0.902301896141138,-0.6555578061932694,0.9998797816283279,0.06664698982144449,57.48639393599653,0.0028501843838930514,8.54984900484077,0.9136656605746862,0.010644532494817215,114.97278787199305,6.901898076295108,1024.8298711909306
2b439535813e682037b43be6d4b25732_R_CC.nii.gz,6807.846703082706,17913815.93730313,-12564.25623275084,2791.9538883592986,82.99234435380315,0.9421357244580442,6.7858637892058065,4.201726630357194,34.88099572569561,0.2491338975811663,0.16083465534092434,0.9950477343001416,0.9514650116456848,-0.32518597628184825,0.9923307146853362,0.14416855461670008,78.29793189948757,0.000723811482661728,11.028237072415248,0.9451637719652944,0.010350483271041062,156.59586379897544,7.626555678678667,718.7365581782742
2c536e8b72454ad979b24648db6d7af0_L_CC.nii.gz,8222.719023114494,32927119.277463615,-154531.60359638435,3617.901245957998,109.44153107519627,0.9408455373678589,7.555801809020846,4.325785885539892,48.212834141251065,0.24195786140063047,0.15573241727139453,0.9935208851703432,0.9467531256886492,-0.3705957175033785,0.9957227358346665,0.1441053760273298,85.70539422359607,0.0008200244775883639,10.722571091503214,0.944246611389179,0.0060762568235647515,171.41078844719274,7.578441289845572,931.8356942582961
2d67e239301aac4286ac21daf3769a14_L_CC.nii.gz,6382.996738695534,23888825.871197294,-32211.444163783483,3315.477573983637,213.30559862813288,0.8782307422252497,11.255741881172545,4.7354927070998425,78.32002494886709,0.17533859472686286,0.09853894893529878,0.9875274534829754,0.92302195314015,-0.5857634097714222,0.9997269748208915,0.0995994191283669,74.87921040873486,0.0019648335969339064,9.078354447030554,0.904081141094563,0.0055490934531649255,149.75842081746978,7.176393914164725,882.1957931529422
2dd3da8cb62401521d05671ab6ac4a85_L_CC.nii.gz,9767.661342639876,18636979.031380195,-102181.92035833145,2637.3377381051014,156.28410313214602,0.8871704665439595,8.766804795126154,4.528130851173053,72.97529353023998,0.2565934629706158,0.17956789728835137,0.9908899335369508,0.9395211753708478,-0.4094528223873853,0.9965913171800262,0.12426947734134487,95.64029317548848,0.004532468318333609,9.828431712464807,0.9125788199435997,0.05801951954818106,191.2805863509767,7.159471336897713,698.4054603093111
2df91aab9edbcf4db7faf8da1079685a_R_CC.nii.gz,6636.341554937173,22317212.806836896,-34023.640500476875,3287.4699183158627,29.02717981223123,0.9824659884528026,4.025410902995304,3.478746217797701,12.12440570513919,0.3271974895346111,0.2357343380241276,0.9982434776374774,0.9701935712473129,-0.4030073114828552,0.9973987409896238,0.22830395508189716,76.30007922032922,0.0008237667344963683,10.66966108905791,0.9843255909033175,0.0031149773759383344,152.60015844065856,7.728449760987894,829.1242745320237
2e00b18ddf545eb29cb44c7c56540e07_L_CC.nii.gz,5737.339017611932,24774197.99677162,-31134.274206448823,3640.7610946090963,115.43938514664572,0.9381630619643795,8.219726646235253,4.37572301135083,43.92021191239838,0.21389997965661384,0.1285154801451452,0.9931297207282411,0.9419477193877519,-0.5249990681529693,0.9995123745224589,0.1217331005371168,69.68280349273209,0.0012800712965253783,9.766634583664212,0.9462732043641858,0.004972775794294436,139.36560698546415,7.468866864216913,939.0501199389355
2eddff9a90428070b98f85f4c4b6c758_L_CC.nii.gz,8847.556503983997,47800790.653465815,-224407.72072597325,3996.046784164634,152.54089378672398,0.9261719481522888,9.092598552778067,4.569179703025913,65.10268493146847,0.23024862586353279,0.15241244518980174,0.9910076635472687,0.9369231150301569,-0.5233430720779347,0.9993768641619718,0.12805920793418252,88.80540577144816,0.0030339760355266865,9.469641181044581,0.9408202298175227,0.04043584426524891,177.61081154289624,7.238594607627273,1037.146919487839
2f067732b7b86ef47f0e2a5b1858cafe_L_CC.nii.gz,6370.7454511167,14956128.709713077,1659.5362798227075,2423.194241368874,131.40775774938916,0.8968997160366892,8.754123910610364,4.505831774849452,50.84123035172011,0.21028305062681568,0.1265985927583935,0.9922109304998669,0.9385656909838651,-0.37731151024358395,0.9959628009552801,0.10975545701644879,76.14270862344819,0.0010247608485955933,10.488410339415863,0.9082809354734649,0.01503079534424482,152.2854172468965,7.442098783843182,638.6504997795662
2f5e6219a65c6d86d873dee70ef65d91_R_CC.nii.gz,6061.946314094074,25254046.837309934,9008.831309943966,3491.8953802723618,105.91746679432433,0.940856654372709,7.898183630050535,4.306299862510808,38.86671714021138,0.2177965650419787,0.13267904244411838,0.9936895718662643,0.9439784755259735,-0.4876197187379201,0.9992263976498883,0.13441063570403167,72.21632995053034,0.0010464961069342582,10.104995428698848,0.9481749769004493,0.003976373102725134,144.4326599010607,7.566146743153672,899.4532117666708
3a35eb2c0576cf10861bc2442babffe5_R_CC.nii.gz,6186.688516026617,10048677.049613314,-9710.947830993493,1828.4170300935805,72.52859206379189,0.9232293578197129,6.449296255141505,4.088301529421431,28.762789787909913,0.24921718203811394,0.15963176321813807,0.9956463052143125,0.9535816082102747,-0.34590624158050004,0.9930381944568883,0.15725942654059585,75.8131215068129,0.0009283872951235859,10.485615380190293,0.9284686191219024,0.00426429329569775,151.6262430136257,7.346425405777575,475.23640553934285
3b15274e828c9c2c08e2bbc3a9ee5734_R_CC.nii.gz,6335.590607061784,12271442.20330241,-30986.365530326868,2172.93884836491,173.4685260165976,0.8500419105045509,10.092003493896593,4.629396628435019,64.65696784031475,0.1849251197148573,0.10430160814487519,0.9898072387864139,0.9301672320206698,-0.5267699622649306,0.9994106736484715,0.1040486883323561,76.3878768837976,0.0015609179031387194,9.465064924420506,0.9224992218494604,0.006195235571746048,152.77575376759518,7.122126668268432,586.6018435953777
3bdcc5d8c49f1e2b6332dc0a039ca35d_R_CC.nii.gz,6682.686603808146,57888492.388184324,-64286.03245396977,5641.526082320794,80.20012352713574,0.9718190667800886,6.4881414895791085,4.097734846473325,34.22476852598932,0.27873008213809686,0.19556043655619945,0.9952046186747935,0.9536478057155628,-0.4968476658789224,0.9993694035010491,0.16738581068162894,72.74484324020233,0.0021077261157343074,10.201665559051827,0.9752751871748306,0.03364919014207708,145.48968648040474,7.73204031121038,1430.4315514619784
3d69a7800411de271a7ba6503b05bef6_L_CC.nii.gz,8434.464904700519,27952635.522576697,-72845.81539859876,3869.600814547731,84.14034947110056,0.9571540181198487,6.543810625706655,4.171351401835223,38.948778923603086,0.28415594315302745,0.20022319540882677,0.994993024135763,0.9533839380244855,-0.44062496343008895,0.9981738201725359,0.14679735928318188,86.53313165393749,0.003790748720941498,10.054643034566073,0.965160954070535,0.0530081460431749,173.06626330787503,7.4101152055234945,988.4352910047087
3d342bcea04ea881e47f9de7238f91ea_L_CC.nii.gz,5856.109439301458,32221566.80053615,42352.69017541205,3733.225227090576,73.70554570237928,0.9612681740541866,6.5239057569577685,4.128358143243577,29.178489817642173,0.26482403442761554,0.17959816470390041,0.9955734489334491,0.9530697733855492,-0.4355639615654805,0.9982795678549539,0.14438829066599745,70.29359685908736,0.0022214086826786578,10.284065329677746,0.9650465361699452,0.03662521849701978,140.58719371817463,7.583169354550452,951.732693198239
3e92d46f9695bf4151474a1a8c4738ae_R_CC.nii.gz,5696.200074137206,27731095.150009707,-98916.08010186044,3385.5770056954007,45.29808712636889,0.973549163343323,5.039978379346946,3.7768688677257245,18.66378246453175,0.28886773578234515,0.19828439610044454,0.9972673038030613,0.9631494262479694,-0.37546512610328187,0.9963655195179973,0.20270704414040516,69.72145116310551,0.000675763152454413,10.92409426723426,0.975442817321878,0.002606995909525271,139.4429023262109,7.71088628989323,857.7187732054412
3f8ad54f66c2cb71548bfa0ec7ba88f9_R_CC.nii.gz,8980.558915493395,45444010.65011573,-151400.67480808435,4803.414692108352,93.30416198638879,0.9615211793578615,6.259212461425783,4.097077057665308,51.76791386481088,0.34870009410894964,0.274600690564463,0.9945578735314309,0.9559358422016333,-0.4485695708183127,0.9979292565352451,0.1424175794320707,88.33289903372358,0.020657620916771337,9.597579215081943,0.9736585982538125,0.1399240291269616,176.66579806744707,7.1282715985910645,1224.1797135236857
3f63d52243caf37caca6827d5d446b55_R_CC.nii.gz,12442.074450257718,31750364.30840518,-196104.16710638395,2570.15792330832,131.55436120070658,0.9019201238540738,6.860512107723308,3.946607151363748,81.54986630810359,0.4607444849769096,0.4097887443242256,0.9923483862876634,0.9531026880005048,-0.5259688581715978,0.996029271326075,0.10894036317480682,108.7752591043016,0.10558530830093109,6.852719509666217,0.9482388600577236,0.3209718028814509,217.55051820860314,5.453457693876642,675.4280711272556
3fa94bbf5bd9539dd1821b2b21a7af32_L_CC.nii.gz,6651.945525962479,16257799.947689349,-57373.17089485079,2228.580334717133,451.1786104357925,0.6578570769295985,16.19154994738561,5.027557636062746,171.6823940521597,0.1415834356938122,0.07375842040756314,0.9748176625173081,0.8950672101878794,-0.6388553616601587,0.9996803915805264,0.05226351088823317,78.77915925831847,0.004587220689006868,7.837833095854966,0.9722762413603662,0.01050881744620632,157.55831851663703,6.247964853049098,669.9397362882307
4b2a407b963e70414dfd02d8de6b56e2_R_CC.nii.gz,5482.21325643762,19499999.943549678,16553.38905542984,2733.1103438184978,78.205619488589,0.9442720592893332,6.1176575994557085,3.990427930832226,37.76937616002,0.2698439199808146,0.18087373973599574,0.9954036263966954,0.9563243032809621,-0.45104995656864666,0.9985623228989152,0.17902602473736245,69.41441133143054,0.0010941435261566925,10.193812576898576,0.9572053607546593,0.004529516275334811,138.8288226628609,7.540165691773474,702.8289908267715
4c4b2aae9062c2fdb7a2bbdf48dc093e_R_CC.nii.gz,5529.549048380907,9458810.177217897,-23691.42345501636,1783.5240063699903,86.59443854420797,0.9066470980160797,7.203223017411521,4.231409923410149,32.69195240719017,0.22359604314474735,0.134115202071792,0.9948112255567796,0.9484359714972814,-0.369944180074428,0.9951154687299084,0.13701614799934697,71.45084725399562,0.0009741104730187621,10.303977420060175,0.9173804413083748,0.004201269622076308,142.90169450799155,7.278650907228551,467.52961122855
4e6665640fb0575ba767493f321f40ae_L_CC.nii.gz,6669.404581177649,39571479.0905226,-18471.59389709744,5034.562737909821,148.91435585843286,0.9423062688959539,8.914041514179912,4.504908737111338,66.83391755157305,0.21890815767256078,0.1380448913936672,0.9912535041284611,0.9380934242694454,-0.616480412094801,0.9998371975612503,0.13928590932209875,73.80832642846194,0.0020998738796353745,9.01259004686698,0.9650254802920928,0.007182668375099123,147.6166528569239,7.218134122040158,1295.8692734420642
4f0cf40c0bff5919286e16ca59686f4d_R_CC.nii.gz,8235.007043644684,20331332.14502505,-77243.27857180004,2783.9775545499856,85.7504508973091,0.9398453879901398,6.689480069124271,4.191691938676183,38.840494597320095,0.2601847497189803,0.17272127966455053,0.9949103171660294,0.9523187196653173,-0.3503030611118656,0.9941294577618709,0.1509749613247388,86.95018648270906,0.0010596753601088598,10.71419318078412,0.9479613525644177,0.01720076242971651,173.90037296541826,7.528426386652605,717.4320013618247
5a2b5febd11b2fdd2c7f4fd1d0f92104_L_CC.nii.gz,5254.815279252889,9895581.78255912,-2926.596090044172,1895.7959743456422,128.75686762089364,0.8717393619654835,8.599012756894112,4.4791606723857695,51.903367299682515,0.20681820264696102,0.12186545933539075,0.9923806422785574,0.9396204889842467,-0.42885033530867067,0.9977041150716994,0.12000380259522417,69.37441322164008,0.0012280181255193245,9.907377559327472,0.8903450200645029,0.004964419765762451,138.7488264432801,7.235619595390733,506.1382104916331
5a9ed958f1d0f5c159a68c77c610351a_L_CC.nii.gz,9553.717498627506,9487418.815146223,-43448.2273453252,1854.337595108422,86.47897220764314,0.9105382375209583,6.957860879073699,4.224058657068182,36.108370556571494,0.2599501060646231,0.17689485471949726,0.9948257084544249,0.9503268044887602,-0.32197647326276124,0.9874156169802626,0.1486336782634579,95.45523920575457,0.0016382321303911771,9.832454665210491,0.9191658087565605,0.014687412363955692,190.91047841150908,7.166811204437186,485.2041418290163
5a68e7931d8e40d4135c94c630a6b73b_L_CC.nii.gz,6053.789442039221,14556661.935727993,-9147.942403382993,2585.261265425273,40.537886514858165,0.9690924147880793,4.756291729615386,3.699383088858549,16.75573487884895,0.29960112963016433,0.20877435401124878,0.9975525367686271,0.9651088887117175,-0.35137101919857294,0.9942023915527958,0.208447416992592,73.6043037621337,0.0007386835230301606,10.842200549482016,0.9713324879505366,0.003111824219546932,147.2086075242674,7.600869256432306,656.4497879850335
5b0d75c010fddd1234d0f203e83a96b1_R_CC.nii.gz,7080.676295293612,19088487.52036146,-31871.725162168404,2820.472915479886,122.57321770370154,0.9157192001193549,8.300839100091045,4.3953908206458,47.253450766960405,0.22169474488752391,0.13767229575365883,0.9927233118014811,0.9416532535759906,-0.38086686433594885,0.9960955297827324,0.1337714285740928,80.03617922973486,0.0008299716912416514,10.635850879298784,0.9339083350617181,0.004218921270855084,160.07235845947025,7.5727048819268585,735.7615332958968
5b9cb37e9512dd60d4938f3d964ec1d8_L_CC.nii.gz,8162.459846711555,34837325.2704049,-110948.08051807548,4062.4367516594166,79.73928529296094,0.9612765284334384,6.39908656091687,4.119491170675939,35.886294345522266,0.2956932807534733,0.21404427336427856,0.9952399062038592,0.9543089273515802,-0.4330581817570839,0.9980568001375235,0.15180384701906413,84.65527578022214,0.00462917776674376,10.203735974982983,0.9668575783504029,0.061434976029181285,169.31055156044437,7.502070421996412,1035.544009238096
