,Hist_10Percentile,Hist_90Percentile,Hist_Energy,Hist_Entropy,Hist_InterquartileRange,Hist_Kurtosis,Hist_Maximum,Hist_MeanAbsoluteDeviation,Hist_Mean,Hist_Median,Hist_Minimum,Hist_Range,Hist_RobustMeanAbsoluteDeviation,Hist_RootMeanSquared,Hist_Skewness,Hist_TotalEnergy,Hist_Uniformity,Hist_Variance
d101ecbe883dcfadae08720d3742ee34_L_CC.nii.gz,104.7,208.0,4987656.0,6.252913155909686,63.0,1.9775610914360602,230.0,32.431637419517735,163.04494382022472,171.0,88.0,142.0,25.337287808641978,167.39336703060457,-0.3701456351774055,4987656.0,0.015212725665951266,1436.8856205024622
d540a38fcac9ff0136535fb45fa45dda_L_CC.nii.gz,178.0,251.0,64126805.0,6.003418385228998,35.0,5.121895481671424,255.0,22.705185885123726,220.2919876733436,227.0,92.0,163.0,15.51502947845805,222.27082170590495,-1.3645742809758392,64126805.0,0.019906173062267184,875.7583487456106
d51872cb860414480dbedb3733e70724_R_CC.nii.gz,144.0,216.0,30364890.0,6.2379044493701326,33.0,4.234214734957913,235.0,22.854680275765237,186.192037470726,193.0,80.0,155.0,14.789475473654683,188.56319175112722,-1.2011605634031075,30364890.0,0.017166769959797948,888.6024658721324
db3c5cf7336cc061ad5679d2209c2386_R_CC.nii.gz,164.0,255.0,24267290.0,6.280498312554129,60.0,2.2055338409079286,255.0,29.528954009826858,215.1702544031311,222.0,128.0,127.0,24.679195154577883,217.92155539387048,-0.5626063292428342,24267290.0,0.022889771408657285,1191.5659253755919
dd1959e485eccb3a17f29d7020fe3b23_L_CC.nii.gz,128.0,189.0,16029460.0,6.383037716227296,31.0,2.5161515427568792,207.0,18.3426800472255,159.7305194805195,163.0,97.0,110.0,13.3053947710718,161.31289672357462,-0.3145161724883757,16029460.0,0.013635309495699108,508.0117958340361
de627023c9a8f2ca7b998d4f1380fad1_L_CC.nii.gz,62.0,180.0,62282626.0,6.59777088311526,58.0,2.672432381341113,229.0,35.18349534167627,124.21398718305934,128.0,9.0,220.0,24.65463640515616,131.73365100213667,-0.1949183063889396,62282626.0,0.012202776494010017,1924.640194439513
e9be27a62325bea2255d3327274567cc_L_CC.nii.gz,120.0,208.0,23231583.0,6.446533587259085,44.5,3.395994765094805,225.0,26.97246078596728,170.36233766233767,178.0,68.0,157.0,18.956092611862644,173.69768856547,-0.9052386348919672,23231583.0,0.013931523022432113,1147.5609192106594
e668b1bed3d1501af1c88ef1ecd85a8c_R_CC.nii.gz,140.0,172.0,19361334.0,5.486183625722344,15.0,2.6263744895937142,184.0,9.227425259549475,156.2230671736375,157.0,121.0,63.0,6.701863354037267,156.6495446782682,-0.11576712764152397,19361334.0,0.025469020322206003,133.4331307698857
e22442ff5a7632d5fc91d2715319b448_L_CC.nii.gz,165.3,217.0,10063342.0,5.691258831883418,19.75,3.0459973085509566,229.0,14.88753177506355,198.13385826771653,203.0,146.0,83.0,9.938701923076923,199.0463681982502,-0.9701475838075467,10063342.0,0.02380804761609523,362.4309008618018
ea75b79a86ae33661802cc9f2ee5d938_R_CC.nii.gz,119.0,199.0,17319399.0,6.475595753625687,44.0,2.5055563244981065,224.0,24.840051176299603,159.0484114977307,161.0,73.0,151.0,18.67948380660173,161.8697436777658,-0.10634670880151013,17319399.0,0.013258689786025393,905.416718354119
f6648f91c1486446d8ad32cdd928d977_R_CC.nii.gz,107.0,216.0,17475902.0,6.734281112850962,60.0,2.076280765252911,229.0,31.664171354491682,158.34294385432474,156.0,81.0,148.0,24.08946627370452,162.84599910150922,0.101945424824499,17475902.0,0.010774130113912423,1446.331554914905
f7189d58dd1053d7603348360f013070_L_CC.nii.gz,164.0,248.0,56068092.0,6.5268520363836675,50.0,2.5276646160634697,255.0,26.726144216586928,208.0047393364929,215.0,108.0,147.0,20.35045589909825,210.44617463157084,-0.5647342802545653,56068092.0,0.012628247843090277,1021.6208306192583
fbfb4853334d90ff774ef326b8ac107b_L_CC.nii.gz,93.0,245.0,97629961.0,6.726461822381449,103.0,1.6553721670003998,255.0,50.6659989265297,164.49875853507137,160.0,51.0,204.0,42.49362325208548,174.07194817346726,0.0979021101743028,97629961.0,0.010704070902982712,3241.201581326548
0a3018e7ad1d1d7d2e142c2ca7c518fa_L_CC.nii.gz,143.0,249.0,103348088.0,6.542698255165786,58.0,2.691214082183841,255.0,32.016100348002844,202.80973999174577,211.0,90.0,165.0,23.79007734676624,206.52589652339384,-0.7005097472330242,103348088.0,0.013393621350215611,1521.1552992720574
0ac8b6988e7443dc5e45d601a2f813f1_R_CC.nii.gz,56.0,109.0,4120097.0,6.098262925875231,25.0,2.7305109746385363,131.0,15.468334401538215,78.3623417721519,76.0,40.0,91.0,10.911071878554386,80.74119656522815,0.5326947050852592,4120097.0,0.017184746034289378,378.4842147692678
0b86a34d84ac7587f7374589268debf3_R_CC.nii.gz,105.0,158.0,23680013.0,6.282636474329173,26.0,2.779868343348283,188.0,15.865365484429068,130.43161764705883,130.0,80.0,108.0,11.269934828602167,131.95368227035533,0.0598348767559298,23680013.0,0.014994593425605537,399.3673826773357
0cc015fba720993209f0b8843ff98699_R_CC.nii.gz,179.0,250.0,41703693.0,6.351204060952163,37.75,3.398094359516344,254.0,21.267285813148792,219.8905882352941,225.0,132.0,122.0,15.440301572816358,221.50207275620272,-0.9514210648821357,41703693.0,0.014801384083044981,711.2974408304498
0e950d8bd73cd86c25a287e2d341c7ed_L_CC.nii.gz,194.0,236.0,12136452.0,5.777539275489625,24.0,3.3301743170276707,245.0,13.243823099943613,214.17490494296578,215.0,157.0,88.0,9.555687804447972,214.81667841020612,-0.4970632595200773,12136452.0,0.020948690887536325,275.3154158654889
0efca57fad3aa67efe75a11edd765472_L_CC.nii.gz,172.0,237.2,19456092.0,6.35624489113562,39.0,2.256783704306235,254.0,20.636330985947506,202.2046908315565,197.0,139.0,115.0,15.688094160253508,203.67671612344782,0.16996858722121208,19456092.0,0.014143416332895377,597.467696546206
0fbeb0c0568911d2e9508e1eca010a32_L_CC.nii.gz,95.0,187.0,50824273.0,6.509458036394542,47.0,2.5476191829346244,238.0,27.279871194918055,140.26952965235174,139.0,71.0,167.0,20.24368227731864,144.1770568498379,0.32047689628233267,50824273.0,0.012900414434533146,1111.482772989407
0fc1c717e341236455554530e64124e3_R_CC.nii.gz,161.0,207.0,13917517.0,5.957705753565804,26.0,2.69077382556069,231.0,14.764870931537597,186.59343434343435,189.0,135.0,96.0,10.705854950941859,187.47065090166765,-0.2768322555754148,13917517.0,0.019296500357106415,328.13520941740643
008b8e61390fcb4c0873258c15b0a53a_R_CC.nii.gz,76.0,191.0,156047431.0,6.619179795537519,61.0,2.4756447856432584,243.0,35.37264863326284,138.47916385704653,144.0,32.0,211.0,25.649783140152785,145.06837088753096,-0.3025911366630579,156047431.0,0.011833624412253232,1868.3534094154977
01c3c13f0b852aed00b5147c21d0e649_L_CC.nii.gz,185.0,251.10000000000002,45365964.0,6.2726051020272475,38.0,2.446286821943064,255.0,20.603753169907016,221.8923076923077,225.0,148.0,107.0,15.724631708882075,223.27719922174697,-0.596703926157709,45365964.0,0.015111701485327858,616.5114792899409
012e0595adba5173b6e60a97f9e84b6e_L_CC.nii.gz,90.0,225.0,170996473.0,6.681167648140378,76.0,2.320582358971977,254.0,41.149804686331045,163.11630675055264,172.0,28.0,226.0,30.552394280580526,170.51711911189255,-0.41603620315479256,170996473.0,0.01099263373000548,2469.15838227897
012e0595adba5173b6e60a97f9e84b6e_R_CC.nii.gz,182.0,224.0,170447715.0,6.014546355621261,18.0,4.455037400930871,254.0,12.760900823689497,205.1340129288911,207.0,129.0,125.0,7.999722640988619,205.86122777720755,-0.8858306296143171,170447715.0,0.01977425996897719,298.8818416288731
0246c6050121c176d2e8fcf91f22f926_L_CC.nii.gz,129.0,246.0,120244043.0,6.698968223787674,58.0,2.3853803359070804,255.0,32.92703307489722,191.36676217765043,195.0,92.0,163.0,24.30026069067203,195.65809326975153,-0.4206081069390745,120244043.0,0.011447634529546828,1660.8517955973723
030561532b801ef4b623657ebee557bd_L_CC.nii.gz,78.0,186.0,52107804.0,6.627010457017718,56.0,2.4554613231123463,225.0,32.888025628522435,130.60093223377555,128.0,32.0,193.0,23.774477950475113,136.68697374542174,0.018221955810427466,52107804.0,0.011843768243346004,1626.7252913503735
064741fa1cf1c410df6bd8cf69a64acf_R_CC.nii.gz,140.0,228.0,22130898.0,6.580954471367399,52.0,2.217858901305792,247.0,26.966265320417165,189.15806988352745,194.0,102.0,145.0,20.450857091418797,191.89439171251325,-0.3948416515940119,22130898.0,0.012062535818007149,1042.682168654018
08ba91bb945c4dbc738b3f0a2e5798e6_L_CC.nii.gz,115.0,203.0,39085971.0,6.44702479584173,48.0,2.9072527008336304,242.0,28.154867778708304,160.91950034698127,164.0,61.0,181.0,19.556877120141277,164.69425966695064,-0.22073950837639184,39085971.0,0.014096444898845692,1229.113575322866
08d8818f81810c7979df66dccf549932_L_CC.nii.gz,177.40000000000003,242.0,233163677.0,6.375723133768281,34.0,3.066848363877003,255.0,19.906971467533932,212.47713444553483,216.0,115.0,140.0,14.137700644738377,213.92343012128825,-0.664728613338963,233163677.0,0.01423293055112817,616.7012926718165
08db0293a555cc089d14e6357381d42d_L_CC.nii.gz,104.0,221.0,251458381.0,6.5754524663193274,62.0,2.327235274524768,254.0,35.641204674392945,157.67882202849245,155.0,36.0,218.0,26.23781571839077,163.50482393667616,0.1471770270050827,251458381.0,0.011893300221550487,1871.216534270474
09c1cd951e5569d928f49bdca14b8337_L_CC.nii.gz,121.0,223.0,106955387.0,6.550786118021359,62.0,2.2281067279803297,248.0,33.171704647051996,175.39095022624434,180.0,60.0,188.0,25.646447558529363,179.6220155677511,-0.34968994125472674,106955387.0,0.012338540706919733,1502.0830553564974
0939c6e7137f2c883403ef0971c99d53_L_CC.nii.gz,190.0,240.0,9991253.0,5.8759615161143826,26.75,2.186689829019263,252.0,14.72340136054422,217.38571428571427,218.0,181.0,71.0,11.10636678200692,218.12243176274933,-0.22862757711547707,9991253.0,0.019092970521541946,320.84646258503415
1a16d31e2645cc351c97861d3e47ed8c_R_CC.nii.gz,61.0,148.0,19515600.0,6.674300325252331,54.0,2.0923615358780143,185.0,28.782910831665625,105.5846444304594,107.0,35.0,150.0,22.181356708958095,110.82277110478235,-0.05670399713342884,19515600.0,0.011176191255092734,1133.5694558364403
1a6061b532f36ce0bb0f85f34eca8736_L_CC.nii.gz,64.0,108.10000000000002,5196101.0,6.09359312713031,24.0,3.325466096469753,137.0,14.508652261082645,86.06417910447762,85.5,35.0,102.0,9.769766803840879,88.0646048470421,-0.07017322148626814,5196101.0,0.017821341055914455,348.33170193807075
1b43d2adcf3f300c550d3030b16c861f_L_CC.nii.gz,132.0,242.0,92898237.0,6.611014477589147,69.0,2.2746049838582714,255.0,36.02209547779317,182.66654035619553,178.0,70.0,185.0,27.966239970402164,187.62212089754965,-0.15465401648431662,92898237.0,0.012042092832883494,1834.9952843931228
1ba2c84f59721618a813de779c880fd7_R_CC.nii.gz,154.0,234.0,6547006.0,6.021862163631571,60.0,2.0787243358653025,241.0,27.936749311294758,196.65454545454546,203.0,109.0,132.0,23.230563599910898,199.19544232342326,-0.3821414725703766,6547006.0,0.01774104683195592,1005.813994490358
1c9145db44de0c31dedafb412ba7ff71_L_CC.nii.gz,91.0,191.0,41242974.0,6.6669901000101905,55.0,2.240098420379045,230.0,30.785180055401664,142.64315789473685,144.0,61.0,169.0,23.28949228922526,147.33237397480784,-0.040755903487523136,41242974.0,0.011391135734072026,1359.7579268698064
1caf7a7178dbc3fb9649b93ba42115a7_L_CC.nii.gz,75.0,247.0,162348150.0,6.764233894765162,124.0,1.6110867414470624,255.0,57.45335001589622,165.86385800663155,175.0,46.0,209.0,48.70413389340216,177.947550145237,-0.2089155020398247,162348150.0,0.010743879404989606,4154.511209847597
1caf7a7178dbc3fb9649b93ba42115a7_R_CC.nii.gz,129.0,212.20000000000005,23938437.0,6.318260806000401,45.5,2.6636703035395164,246.0,26.283442680285138,177.1109607577808,185.0,77.0,169.0,19.1473999251777,179.98059209759182,-0.5397257179635014,23938437.0,0.01619970665841453,1024.721111255564
1ee83500d570b6bc68f18914335101cf_R_CC.nii.gz,151.0,245.0,83612446.0,6.779917902645666,52.5,2.0506114771204125,255.0,28.50608091287292,196.51925820256776,197.0,121.0,134.0,21.85041481303775,199.39571811182765,-0.020881231878178485,83612446.0,0.010451070849808335,1138.8335568439352
2a7135493f5db99ea044ed1ecc98a23b_L_CC.nii.gz,82.0,171.0,3698214.0,6.370347292719253,54.75,2.1648775445944084,200.0,28.76367886624297,120.96581196581197,113.0,64.0,136.0,21.88790176550475,125.71528679255094,0.501636184070565,3698214.0,0.015012053473591937,1171.605668785156
2b439535813e682037b43be6d4b25732_R_CC.nii.gz,129.0,235.0,140519361.0,6.6114431868349035,60.0,2.3038630091392482,255.0,32.54850969982953,181.2911361410382,180.0,71.0,184.0,24.511149226239116,185.49201389389606,-0.0919152484759672,140519361.0,0.011704859075957297,1540.811175104874
2c536e8b72454ad979b24648db6d7af0_L_CC.nii.gz,126.0,243.0,87276494.0,6.614256335227863,64.0,2.427624370412063,255.0,35.864924141602344,193.96470588235294,204.0,78.0,177.0,27.004579802709927,198.72500155829385,-0.670804829292197,87276494.0,0.01213570565713233,1869.31911631621
2d67e239301aac4286ac21daf3769a14_L_CC.nii.gz,118.60000000000001,211.0,9977124.0,6.461699487167869,56.0,2.154518219125812,232.0,30.092617631151974,166.58139534883722,168.5,83.0,149.0,22.73681983471074,170.303456928685,-0.1304574153102334,9977124.0,0.013250405624661978,1253.9061654948623
2dd3da8cb62401521d05671ab6ac4a85_L_CC.nii.gz,171.0,252.0,56799414.0,6.246769758788751,42.0,2.5788413619132124,255.0,24.51329178844881,217.67374681393372,224.0,118.0,137.0,18.29677847211095,219.6765483531336,-0.7232445967397512,56799414.0,0.018809250365797583,875.9258443301194
2df91aab9edbcf4db7faf8da1079685a_R_CC.nii.gz,112.0,233.0,180787785.0,6.6979138967598795,72.0,2.0886799622116126,255.0,38.450751701321735,173.15492209631728,175.0,57.0,198.0,30.03013722694112,178.9110637503858,-0.17873976382425757,180787785.0,0.010695894257236634,2026.541686112911
2e00b18ddf545eb29cb44c7c56540e07_L_CC.nii.gz,83.0,186.0,12206376.0,6.648926378797361,68.0,1.8734593974516902,212.0,34.20566358587323,135.52039151712887,138.0,51.0,161.0,27.756503927356007,141.1117359500566,-0.10166780343857211,12206376.0,0.011456506523954874,1546.7455058826033
2eddff9a90428070b98f85f4c4b6c758_L_CC.nii.gz,104.1,249.0,23444402.0,6.472483139131331,73.0,2.7552490494459976,255.0,42.76624375240292,188.52941176470588,201.0,51.0,204.0,30.701075572110618,195.72390351009443,-0.7904264850541389,23444402.0,0.01478063992481524,2764.507304882737
2f067732b7b86ef47f0e2a5b1858cafe_L_CC.nii.gz,136.1,230.0,49392382.0,6.496200001505048,49.0,2.511534015855908,255.0,28.0238427285909,183.14627285513362,184.0,84.0,171.0,20.066898113114302,186.37179467643222,0.004661367803658385,49392382.0,0.013123094787357993,1191.888590187153
2f5e6219a65c6d86d873dee70ef65d91_R_CC.nii.gz,123.7,235.0,28577238.0,6.702182264266165,63.0,2.113776062168269,255.0,34.14541868388022,177.92307692307693,174.0,85.0,170.0,25.942673696760835,182.50151833835298,0.04731426156015087,28577238.0,0.010823675159339494,1650.182894029048
3a35eb2c0576cf10861bc2442babffe5_R_CC.nii.gz,129.0,205.0,60864047.0,6.378833401702881,38.0,3.0571353624330397,238.0,23.435864138408306,166.59623529411763,167.0,68.0,170.0,16.216645558564068,169.2391930688286,-0.1730719125497982,60864047.0,0.01486549480968858,887.598856415225
3b15274e828c9c2c08e2bbc3a9ee5734_R_CC.nii.gz,145.0,216.0,16282989.0,6.481332582139292,38.0,2.5860162602137673,240.0,21.8329972299169,183.23157894736843,187.0,107.0,133.0,16.13121942992073,185.14852643784465,-0.3425045027654956,16282989.0,0.01279556786703601,706.1653185595568
3bdcc5d8c49f1e2b6332dc0a039ca35d_R_CC.nii.gz,55.30000000000001,247.0,36272195.0,6.802312675968636,119.0,1.7718036991549964,255.0,58.79026191237908,152.32131901840492,154.0,29.0,226.0,47.76013424036282,166.78159508807528,-0.08401601319148264,36272195.0,0.010398631864202644,4614.316232616019
3d69a7800411de271a7ba6503b05bef6_L_CC.nii.gz,135.0,251.0,58868898.0,6.49571427480997,79.0,1.9563117880639551,255.0,38.79478083489518,195.4242837653479,200.5,79.0,176.0,31.521705422479204,200.38996429438401,-0.3180445667467904,58868898.0,0.015246915533353559,1965.4871047052889
3d342bcea04ea881e47f9de7238f91ea_L_CC.nii.gz,122.0,239.0,49871290.0,6.584929405424731,55.0,2.3482716428266004,255.0,33.84297776285526,175.65251469627694,171.0,83.0,172.0,24.569188152567655,180.48358366139735,0.18899463455135793,49871290.0,0.012975898489778627,1720.5180521348263
3e92d46f9695bf4151474a1a8c4738ae_R_CC.nii.gz,45.0,200.0,84028505.0,6.736540637293385,79.0,2.351368600015561,245.0,45.5173290916167,133.08665511265164,142.0,5.0,240.0,33.515685450484774,144.23690400294765,-0.4703985088744781,84028505.0,0.01050876754319316,3092.2267072816467
3f8ad54f66c2cb71548bfa0ec7ba88f9_R_CC.nii.gz,101.0,255.0,84868454.0,6.2451257031161305,102.0,1.9553716444078413,255.0,50.173202227026835,188.18712916476494,195.0,52.0,203.0,42.83467398252717,196.81217313080305,-0.4409355355839366,84868454.0,0.03438134636924925,3320.635909193267
3f63d52243caf37caca6827d5d446b55_R_CC.nii.gz,200.8,255.0,37577253.0,4.835546466832734,32.0,4.388389333096162,255.0,19.72347903414283,235.7324364723468,246.0,142.0,113.0,13.913842010573838,237.00060547499808,-1.387234613035296,37577253.0,0.1314748157234433,599.5053903266818
3fa94bbf5bd9539dd1821b2b21a7af32_L_CC.nii.gz,73.8,127.0,1568741.0,5.843952940207604,26.0,3.062135057028884,141.0,16.37818116301067,100.51677852348993,102.0,45.0,96.0,11.637593060583294,102.60829930979425,-0.5111396272104983,1568741.0,0.019773884059276606,424.8403225079951
4b2a407b963e70414dfd02d8de6b56e2_R_CC.nii.gz,99.4,216.0,33391521.0,6.591890992459698,62.0,2.64084621095182,255.0,35.739558206785865,154.93929961089495,154.0,42.0,213.0,25.165597100981167,161.2005566220319,0.13110993085978298,33391521.0,0.012333267725476542,1979.432891338249
4c4b2aae9062c2fdb7a2bbdf48dc093e_R_CC.nii.gz,133.0,201.0,39471529.0,6.360170364976949,36.0,2.9980691536818656,240.0,21.374082415749086,170.02777777777777,173.0,86.0,154.0,14.842804805316518,172.14319629317342,-0.35562697512153696,39471529.0,0.014870726582438295,723.8348139806475
4e6665640fb0575ba767493f321f40ae_L_CC.nii.gz,126.0,245.0,12766038.0,6.527841336225848,82.0,1.5725650976083463,255.0,40.38638110194126,186.84393063583815,185.5,100.0,155.0,34.415487981911845,192.08348076764702,-0.056222565451738586,12766038.0,0.012512947308630425,1985.4091683651309
4f0cf40c0bff5919286e16ca59686f4d_R_CC.nii.gz,131.0,243.0,116160754.0,6.536211198278305,59.0,2.6358440143931885,255.0,33.367548861598955,191.7841774246938,198.0,66.0,189.0,24.421187852727762,196.08950425147748,-0.5446262960581829,116160754.0,0.01261050172789152,1669.9229671237672
5a2b5febd11b2fdd2c7f4fd1d0f92104_L_CC.nii.gz,119.5,199.0,21128016.0,6.3535192654040955,39.0,2.7596964266622934,238.0,23.518383374157217,160.15829145728642,160.0,74.0,164.0,16.16837165973744,162.91940850721778,-0.08232524724127369,21128016.0,0.01522688820989369,892.0553458246006
5a9ed958f1d0f5c159a68c77c610351a_L_CC.nii.gz,206.0,251.0,82911725.0,5.889912155006834,24.75,2.889493016984182,255.0,13.730955749629892,229.78809218950065,232.0,160.0,95.0,10.304543294073527,230.39203492465217,-0.5671779175220146,82911725.0,0.018739722703582692,277.92244463170596
5a68e7931d8e40d4135c94c630a6b73b_L_CC.nii.gz,85.0,203.0,146983788.0,6.587971200540543,70.0,2.2031165563657633,238.0,37.18477267619644,142.6468266018828,141.0,18.0,220.0,28.400755626534167,149.3908005758385,-0.06586462128443549,146983788.0,0.011588274606184576,1969.4941571023348
5b0d75c010fddd1234d0f203e83a96b1_R_CC.nii.gz,129.0,239.0,64124735.0,6.618014668626888,56.25,2.388291834700008,255.0,31.86979581871811,185.06082589285714,188.0,77.0,178.0,23.249506256016787,189.16630857292517,-0.24992767398880356,64124735.0,0.011857013313137753,1536.3830189607581
5b9cb37e9512dd60d4938f3d964ec1d8_L_CC.nii.gz,133.0,251.0,74767084.0,6.554965363605374,73.0,2.1037991798931714,255.0,37.60145995221861,194.70751198721365,202.0,85.0,170.0,29.53906472221398,199.58278806405747,-0.40789570303563905,74767084.0,0.015245254999178287,1922.27406717154
5c0ead6d5bbf73cddea7ec178065219d_L_CC.nii.gz,193.0,237.0,17374536.0,5.855611529842499,22.75,2.886283988068263,248.0,13.41431514825764,217.24590163934425,220.0,164.0,84.0,9.749209264360779,217.87934696998147,-0.5939524306568864,17374536.0,0.020260384006688763,275.62805697393173
5c32aac989899542513be63d6b2d392c_L_CC.nii.gz,79.0,172.0,7410108.0,6.577426433199324,64.25,1.758733212121411,199.0,31.233776618129784,125.44036697247707,122.0,58.0,141.0,25.865740924419757,130.36740601261772,0.06695225547737176,7410108.0,0.0120991499032068,1260.374884269001
5d99bedc43c3225261b270fa4bc5181c_L_CC.nii.gz,94.0,242.0,146770381.0,6.695479287274306,80.0,2.051875258233189,255.0,43.849907234236525,160.90183450429353,156.0,43.0,212.0,33.55415666948208,169.24453355708107,0.2170020454429544,146770381.0,0.010811043041242297,2754.311792106881
5db9ac9324ec6e77d5e5c4a3158323d7_R_CC.nii.gz,131.0,188.0,15011356.0,6.337443215004229,31.0,2.6227707154620616,218.0,18.45705841185358,159.74696707105718,159.0,102.0,116.0,13.680851063829786,161.29542741404472,0.12563423378491653,15011356.0,0.014384448335831362,497.12141627794523
5e738b21ece161aa495b59fee9c11455_L_CC.nii.gz,153.0,236.0,27432815.0,6.585140607354182,49.0,2.710840891303831,246.0,26.471056642227815,200.4039039039039,208.0,114.0,132.0,19.84835910467128,202.95421383384212,-0.765304645423949,27432815.0,0.012079647214782354,1028.6882129877629
5e3216db19aa93c7e397e29a7ede3ea8_R_CC.nii.gz,131.0,219.0,89363442.0,6.496329468077381,47.0,2.6376178957673773,247.0,26.949858762848866,178.69770879526976,183.0,78.0,169.0,19.730014125825786,181.7255734217854,-0.4730985389444375,89363442.0,0.01323821744566972,1091.3129067976831
5e6223b2b7e41ccf246c948cce61dc64_L_CC.nii.gz,122.0,217.4000000000001,43459143.0,6.610343466527895,60.0,2.078103942534856,243.0,30.994185435549472,171.31474947071277,173.0,76.0,167.0,24.113895057817754,175.12802656363542,-0.19107262809979922,43459143.0,0.011633611220540577,1321.0823018603123
5ed241690b2b9488f7c68e441357c6cf_R_CC.nii.gz,98.0,194.0,26682910.0,6.427986206034997,44.0,2.684397581993355,224.0,27.831264021114148,157.22718446601942,166.0,66.0,158.0,20.160240600133285,160.95259508338992,-0.7918154074628221,26682910.0,0.014772363087944197,1185.350328965972
5f6e4829dd69b3643277057fc8640aa3_L_CC.nii.gz,105.0,191.0,89361771.0,6.353568830019002,42.0,2.997574164828529,243.0,26.087335020892947,146.39793346774192,144.0,50.0,193.0,18.228866070711472,150.06867631483627,0.2822156913811529,89361771.0,0.015105851855163891,1088.252687261702
5f6e4829dd69b3643277057fc8640aa3_R_CC.nii.gz,85.0,216.0999999999999,50218306.0,6.562351440238226,60.75,2.6630758890260453,250.0,37.97163284956496,136.96987447698746,127.0,41.0,209.0,26.66111114859167,144.9546257097177,0.697999031862612,50218306.0,0.012901734913604454,2251.097000402654
6a015ff718625303ff6dbb763f0e7367_L_CC.nii.gz,146.0,225.0,22296613.0,6.613898783245948,40.25,2.5263401238733447,238.0,23.74314512638504,189.32072368421052,194.5,112.0,126.0,17.537060158204085,191.49950614887538,-0.5252627791945298,22296613.0,0.011826956371191135,829.7244389499654
6a5fb5091c54d26f78f2439269bdaa82_L_CC.nii.gz,145.3,206.7,15797315.0,6.437921540372137,37.0,2.7310974996495263,230.0,20.476615646258505,175.26785714285714,175.0,105.0,125.0,14.735204574144205,177.04202599454732,-0.18525492158864149,15797315.0,0.013447971781305112,625.0572208049886
6b1c4a9ef24d15a5bb55173142dd5475_L_CC.nii.gz,172.5,254.0,55908928.0,6.007979590599246,43.0,3.1503437041530566,255.0,25.138387100773656,219.62852112676057,225.0,107.0,148.0,18.360940876528446,221.8459051544626,-0.90982061512886,55908928.0,0.028906714937512394,978.9183414749058
6b675c868d714a59a521978dd89ee685_L_CC.nii.gz,76.2,111.0,1017517.0,5.418756319623018,21.5,3.4338447163256998,128.0,11.897002551020408,94.13392857142857,95.0,49.0,79.0,8.423620335708247,95.3151258420494,-0.5465603457438831,1017517.0,0.026945153061224487,223.776705994898
6b1818c48d12b25aa72fcf1d22aed05a_L_CC.nii.gz,142.0,227.0,163443670.0,6.431759637812373,44.0,2.881721947639506,255.0,26.184575898710442,186.69832893579596,189.0,71.0,184.0,18.34966050511758,189.57183970687862,-0.3709902976718253,163443670.0,0.013876415662813696,1081.2163824318186
6b36604715be66f9d4db3343ad030125_L_CC.nii.gz,104.0,254.0,60825034.0,6.473367555410196,105.0,1.6847662971377872,255.0,49.35691773977387,184.28762949421085,191.0,72.0,183.0,41.96138273023188,192.52489253966644,-0.248110788776347,60825034.0,0.021225965796483396,3103.9038628145845
6d852de518cabf8f6c797c4d9d7de1c0_L_CC.nii.gz,114.0,251.0,103993405.0,6.538914514646027,78.0,2.342834609086627,255.0,42.58325203487112,192.39277566539923,203.0,59.0,196.0,33.08871671329351,198.84973882602588,-0.618270232293349,103993405.0,0.014308722115398517,2526.238502942069
6f9a7e206e52623c945f1039cd069cee_L_CC.nii.gz,125.0,233.0,182845768.0,6.722797578558601,57.0,2.345548838859717,255.0,32.72735766098951,186.75378486055777,195.0,91.0,164.0,24.292075008731842,190.84931165963417,-0.5109735107744913,182845768.0,0.011070300471421088,1546.483601212679
6f9a7e206e52623c945f1039cd069cee_R_CC.nii.gz,136.0,195.1,6095757.0,6.1084515071381125,29.5,2.569303544976424,219.0,18.057231404958674,164.95909090909092,164.0,113.0,106.0,12.96042166393132,166.4571607460501,0.14854833769552198,6095757.0,0.01677685950413223,496.48469008264465
6f461358d3788da2148e345cb01c78c7_L_CC.nii.gz,98.0,238.0,66720634.0,6.619760346078799,83.0,2.023495636407519,255.0,42.87956384034608,160.9666951323655,155.0,43.0,212.0,33.087817198066865,168.78608384807254,0.26559714199428736,66720634.0,0.011533712892190358,2578.465158932675
7a7f2b151786da9eadf8e98e04fdbac7_R_CC.nii.gz,112.0,237.0,50221410.0,6.642332103143065,73.0,2.0815465554798602,255.0,39.60504119721607,181.46648044692736,187.0,64.0,191.0,30.856907565740062,187.27204019582354,-0.346955566707173,50221410.0,0.01152039574295434,2140.73351331107
7ac5bd45e5d5fca171e070d73a2170d5_L_CC.nii.gz,77.0,171.6,3344448.0,6.539755736017977,53.0,2.1488938925799053,188.0,29.372839506172838,116.83555555555556,109.0,53.0,135.0,22.158888888888892,121.91888013483938,0.3652237261265121,3344448.0,0.012503703703703703,1213.6662913580244
7b1cea18dd875468cff8b957e23a82ec_R_CC.nii.gz,113.0,246.0,45912324.0,6.61776685330938,78.0,2.040347871685074,255.0,40.88436704684702,186.626213592233,195.0,70.0,185.0,32.20308762166904,192.7326988444968,-0.41977695728127146,45912324.0,0.012235418564950095,2316.5496041097185
